LeadID,DateAdded,ZipCode,LoanPurpose,LeadSourceGroup,LoanNumber,TotalLoanAmount,BorrowerAge,BorrowerYearsInSchool,BorrowerTotalMonthlyIncome,CoBorrowerTotalMonthlyIncome,BorrowerOwnRent,CreditScore,CLTV,DTI,FundingDate,RateLockDate,BorrowerGender
569034,30-07-20 8:43,75217,Refinance,Internet,41012015903,86500,69,14,3812,0,Own,738,60.91,38,,10-08-20,Male
569124,30-07-20 12:19,75167,Refinance,TV,41012015913,288000,44,14,12500,0,Own,742,80,27,30-09-20,04-08-20,Male
569334,31-07-20 9:24,77355,Refinance,Internet,41012015920,249825,71,16,6210.6,1408.6,Own,785,73.04,37,22-09-20,03-08-20,Male
573513,18-08-20 13:27,77372,Home Equity/Cash Back Refi,Internet,41012017219,176000,69,16,2226.09,1385,Own,787,45.12,35,,20-08-20,Male
571829,11-08-20 13:14,77382,Refinance,Radio,41012017242,278400,48,16,10651.46,0,Own,721,80,30,,24-08-20,Male
573365,18-08-20 8:12,77048,Refinance,Internet,41012017245,101500,48,16,3275.6,0,Own,689,70,16,,20-08-20,Male
570565,05-08-20 18:51,77008,Home Equity/Cash Back Refi,TV,41012017247,180000,51,16,4886.96,0,Living Rent Free,630,42.85,46,,19-08-20,Female
570878,07-08-20 10:16,76208,Refinance,Radio,41012017265,280000,42,16,11250,0,Own,809,74.66,24,,21-08-20,Male
573485,18-08-20 12:17,78666,Refinance,Internet,41012017278,510000,61,16,2005,7890.7,Own,730,51.77,44,,19-08-20,Female
573722,19-08-20 8:40,75010,Refinance,Internet,41012017282,440000,57,16,11674.5,0,Own,808,78.57,34,,19-08-20,Male
573291,17-08-20 17:44,75034,Refinance,TV,41012017290,179536,51,16,6011.3,0,Own,666,69.58,36,19-10-20,19-08-20,Female
573720,19-08-20 8:31,75040,Refinance,TV,41012017295,123750,55,12,4865.45,2052.73,Own,686,75,35,20-10-20,19-08-20,Male
569972,03-08-20 15:33,77459,Refinance,Internet,41012017296,396800,34,16,12320.52,0,Own,750,93.36,43,,19-08-20,Male
565783,20-07-20 8:07,76262,Refinance,Internet,41012017297,226000,34,16,7945.83,0,Own,818,80,22,22-09-20,19-08-20,Male
573825,19-08-20 12:45,75068,Refinance,Internet,41012017318,276000,49,16,7015.2,0,Own,719,80,43,,19-08-20,Male
573810,19-08-20 12:14,78613,Refinance,Internet,41012017324,161000,41,16,5411.8,0,Own,766,69.69,33,09-10-20,19-08-20,Male
573614,18-08-20 16:55,77064,Refinance,Internet,41012017341,91643,39,18,6605.2,0,Own,628,41.09,31,,19-08-20,Female
571971,11-08-20 18:52,75035,Home Equity/Cash Back Refi,Internet,41012017356,510400,49,16,17039.59,5226.44,Own,738,68.51,20,,20-08-20,Female
573922,19-08-20 16:41,78723,Refinance,Internet,41012017371,319000,27,18,9313,0,Own,788,72.5,29,,20-08-20,Male
573133,18-08-20 8:26,77532,Purchase,Repeat Client,41012017379,234671,24,16,5045.66,5004.81,Rent,652,96.5,23,14-10-20,31-08-20,Female
572403,13-08-20 12:52,78664,Home Equity/Cash Back Refi,Radio,41012017383,182400,50,16,4462.1,0,Own,721,69.61,35,,25-08-20,Male
573259,17-08-20 16:28,77479,Refinance,Repeat Client,41012017389,377000,49,18,20000,5000,Own,800,62.83,24,,20-08-20,Unfurnished
423921,03-09-19 12:25,761165921,Refinance,Direct Mail,41011911215,148285,43,16,6675.25,0,Own,717,89.32,38,04-12-19,03-09-19,Female
448205,03-09-19 13:58,76001,Refinance,TV,41011911223,165600,58,16,5298.58,0,Own,683,80,40,05-12-19,03-09-19,Female
452002,04-09-19 15:46,76065,Refinance,Internet,41011911339,312000,45,14,7500,7500,Own,694,78.98,44,,06-09-19,Male
453705,06-09-19 17:32,75087,Home Equity/Cash Back Refi,Repeat Client,41011911557,310000,59,16,5655.5,214.83,Own,760,75.6,49,09-12-19,09-09-19,Male
453730,07-09-19 9:11,76082,Refinance,Internet,41011911605,315136,46,16,10583.19,0,Own,758,90.55,39,30-10-19,11-09-19,Male
454015,09-09-19 13:15,75006,Refinance,Internet,41011911626,161950,59,16,3960.26,10010,Own,725,42.61,21,31-10-19,11-09-19,Male
454031,09-09-19 14:46,75240,Refinance,Internet,41011911639,258525,63,16,8484.17,0,Own,714,66.28,32,28-10-19,11-09-19,Male
453361,05-09-19 8:30,77536,Home Equity/Cash Back Refi,Internet,41011911657,210400,46,16,11527.84,0,Own,691,80,39,09-10-19,10-09-19,Male
454542,12-09-19 9:20,75006,Home Equity/Cash Back Refi,Internet,41011911827,142400,40,16,4231.33,0,Own,629,67.8,35,30-10-19,12-09-19,Female
454567,12-09-19 11:43,76107,Refinance,Internet,41011911840,256000,47,16,12441.42,0,Own,726,77.57,25,06-11-19,12-09-19,Male
454426,11-09-19 16:56,77478,Home Equity/Cash Back Refi,Internet,41011911893,140000,64,16,3544.54,700,Own,710,59.32,48,21-10-19,13-09-19,Male
459972,16-09-19 14:22,75070,Refinance,Radio,41011912007,326400,37,16,4860,4583,Own,639,88.21,35,,17-09-19,Male
454362,11-09-19 10:47,76092,Refinance,TV,41011912047,319000,48,20,0,11458.33,Own,789,51.86,39,17-10-19,17-09-19,Female
482568,14-02-20 11:43,77328,Refinance,Internet,41011912160,70000,92,12,4655,0,Own,648,63.63,46,,19-09-19,Male
454068,09-09-19 16:00,75238,Refinance,Internet,41011912164,88252,39,20,5242.33,1663.42,Own,780,27.57,30,28-10-19,19-09-19,Male
460306,18-09-19 15:04,76126,Refinance,TV,41011912298,275000,48,13,92905.2,0,Own,742,72.36,5,,30-10-19,Male
454535,12-09-19 8:40,77088,Refinance,Internet,41011912317,155906,29,12,0,0,Own,724,95.76,,,24-09-19,Male
460919,23-09-19 11:25,77051,Home Equity/Cash Back Refi,TV,41011912483,75000,47,12,6421,0,Own,632,75,46,,01-10-19,Male
461361,12-10-20 11:45,75089,Home Equity/Cash Back Refi,TV,41011912572,125000,48,12,3290,1346,Own,553,31.25,35,,22-10-19,Male
461504,26-09-19 8:46,76107,Home Equity/Cash Back Refi,TV,41011912580,70000,42,16,5000,0,Own,693,40,33,,26-09-19,Male
461515,26-09-19 9:47,76690,Home Equity/Cash Back Refi,Internet,41011912589,143000,63,18,3626.2,0,Own,710,65,37,30-10-19,27-09-19,Male
470041,20-11-19 13:26,75043,Refinance,Internet,41011915870,156000,49,13,1200.52,3437.2,Own,689,86.66,42,,27-11-19,Male
465838,25-10-19 10:18,76036,Home Equity/Cash Back Refi,Internet,41011915906,100000,33,20,7227.69,0,Own,539,45.45,26,,08-01-20,Female
470466,23-11-19 10:43,75067,Home Equity/Cash Back Refi,Internet,41011915923,200000,46,18,5680,0,,708,66.66,40,,06-12-19,Male
471004,27-11-19 8:58,77380,Refinance,Internet,41011915932,151000,63,15,4511.42,0,Own,704,49.1,43,13-01-20,02-12-19,Female
469478,18-11-19 10:08,76266,Home Equity/Cash Back Refi,Internet,41011915937,100000,61,16,4380.13,3741.56,Own,669,60.6,39,,05-12-19,Male
507316,20-04-20 9:18,76001,Home Equity/Cash Back Refi,Internet,41011915940,242500,27,16,7292,0,Own,693,68.5,47,24-01-20,02-12-19,Male
471203,29-11-19 17:04,76010,Home Equity/Cash Back Refi,TV,41011915960,100000,62,18,2724.52,3889.6,Own,544,95.23,37,,14-01-20,Male
470853,26-11-19 9:37,77014,Home Equity/Cash Back Refi,Internet,41011915999,157500,53,16,5945,2367.73,Own,572,76.82,43,,13-12-19,Female
471337,02-12-19 8:52,75035,Home Equity/Cash Back Refi,Internet,41011916030,500000,54,16,14117.27,0,Own,581,74.96,46,,19-12-19,Male
464916,21-10-19 9:18,75693,Home Equity/Cash Back Refi,TV,41011916084,145000,49,24,5773.08,4109,Own,669,74.35,38,09-01-20,04-12-19,Female
471725,03-12-19 11:33,75238,Refinance,TV,41011916101,178000,60,20,3623.5,3623.5,Own,813,39.55,37,,20-12-19,Female
471324,02-12-19 8:13,77478,Home Equity/Cash Back Refi,Internet,41011916137,228000,49,20,9145,0,Own,813,80,24,,04-12-19,Female
471630,03-12-19 8:20,77546,Refinance,Internet,41011916205,98000,51,16,7975.95,0,Own,735,50.25,37,27-01-20,09-12-19,Female
471494,02-12-19 10:57,75006,Home Equity/Cash Back Refi,Social Media,41011916228,70000,58,16,6780.02,0,Own,663,32.55,35,09-01-20,05-12-19,Female
468541,11-11-19 10:13,75060,Refinance,Repeat Client,41011915201,175000,44,18,10500,0,Own,810,51.47,24,,14-11-19,Male
468582,11-11-19 13:03,76182,Refinance,Internet,41011915242,484350,48,17,18241,1834.17,Own,691,66.8,28,,13-11-19,Male
468945,13-11-19 12:54,77578,Home Equity/Cash Back Refi,TV,41011915247,343200,51,16,9829.42,5152.72,Own,698,80,34,16-12-19,18-11-19,Male
469066,14-11-19 9:19,75035,Home Equity/Cash Back Refi,Radio,41011915278,392000,54,16,11250,1600,Own,696,80,41,,14-11-19,Male
468939,13-11-19 12:19,76052,Refinance,Radio,41011915291,325000,51,18,12190.67,3416.4,Own,684,69.29,32,03-02-20,14-11-19,Male
468969,13-11-19 14:40,75248,Refinance,Internet,41011915313,108000,45,16,6848.83,3447,Own,656,67.5,17,,26-11-19,Male
465720,24-10-19 14:43,76086,Home Equity/Cash Back Refi,Internet,41011915335,120000,60,14,1892.5,0,Own,528,66.66,31,02-03-20,08-01-20,Female
469310,15-11-19 14:53,76137,Home Equity/Cash Back Refi,TV,41011915373,57600,50,16,5084.69,0,Own,805,80,21,,15-11-19,Female
469645,18-11-19 12:48,75052,Home Equity/Cash Back Refi,TV,41011915459,243000,53,12,9054,0,Own,677,74.76,47,,19-11-19,Female
469131,14-11-19 13:36,76049,Refinance,Internet,41011915512,157900,78,16,1387,5667.71,Own,809,52.45,29,24-12-19,19-11-19,Male
468993,13-11-19 16:46,76112,Refinance,Internet,41011915523,70000,52,13,928,0,Own,642,50.35,248,,22-11-19,Male
453772,07-09-19 9:54,76537,Home Equity/Cash Back Refi,Internet,41011915536,140233,81,12,2489.04,0,Own,666,71.91,41,31-01-20,21-11-19,Female
469853,19-11-19 14:55,78624,Refinance,Internet,41011915570,458000,38,18,5664,7119.89,Own,754,83.27,41,,21-11-19,Female
469983,20-11-19 10:40,75035,Home Equity/Cash Back Refi,Internet,41011915621,248000,70,16,6991.95,1938.11,Own,705,80,41,17-12-19,21-11-19,Male
469858,19-11-19 13:28,77004,Home Equity/Cash Back Refi,Internet,41011915624,125000,42,20,2253.33,10250,Own,539,62.5,24,,21-01-20,Male
470205,21-11-19 13:25,76240,Refinance,Internet,41011915644,140000,87,13,3003.83,0,Own,813,80,21,,22-11-19,Female
470660,25-11-19 8:34,,Refinance,Internet,41011915680,323980,71,20,11783.34,961,Own,700,79.99,30,06-01-20,22-11-19,Male
470251,21-11-19 17:09,75773,Home Equity/Cash Back Refi,Radio,41011915699,85000,76,24,12600,0,Own,701,37.77,37,,22-11-19,Male
470031,20-11-19 14:08,76227,Refinance,Internet,41011915701,302500,42,18,5681,4602,Own,709,80.66,49,,26-11-19,Male
470688,25-11-19 10:58,77354,Home Equity/Cash Back Refi,Internet,41011915777,240000,38,17,3034,5446,Own,745,80,46,,27-11-19,Female
469974,20-11-19 10:15,75218,Refinance,Internet,41011915780,296996,59,18,7187.58,0,Own,712,78.15,33,02-01-20,03-12-19,Male
470253,22-11-19 8:19,76048,Refinance,Radio,41011915781,222000,43,16,5822.27,0,Own,781,75.51,28,13-12-19,26-11-19,Male
470006,20-11-19 13:57,75126,Refinance,Internet,41011915786,285505,67,13,8025.64,0,Own,680,91.1,46,31-12-19,26-11-19,Female
470079,21-11-19 8:47,79007,Home Equity/Cash Back Refi,Internet,41011915825,219800,51,16,1768,10667,Own,510,70,26,,02-01-20,Female
560439,03-08-20 9:29,76103,Home Equity/Cash Back Refi,Internet,41012010196,100000,79,14,2171.4,1658.7,Own,782,57.14,41,04-08-20,25-06-20,Male
542845,21-05-20 18:26,78634,Refinance,Internet,41012010205,179925,41,14,4434.81,3118.44,Own,687,69.2,34,29-06-20,26-05-20,Male
541967,19-05-20 12:08,75032,Home Equity/Cash Back Refi,TV,41012010221,312000,54,18,7366.67,0,Own,741,59.42,33,22-07-20,26-05-20,Male
530442,11-05-20 8:09,76244,Refinance,Internet,41012010225,283100,41,16,6844.39,3711.86,Own,795,89.87,31,22-07-20,26-05-20,Male
477596,16-01-20 12:10,75075,Home Equity/Cash Back Refi,TV,4101201029,231000,45,16,0,4480.59,Own,646,70,44,05-03-20,21-01-20,Male
552593,26-05-20 14:18,77346,Refinance,TV,41012010304,180775,43,18,5188.33,7704.6,Own,679,73.33,34,30-06-20,26-05-20,Male
552797,26-05-20 16:27,76234,Refinance,Internet,41012010320,241174,61,18,9645.68,0,Own,807,45.5,26,29-06-20,27-05-20,Male
552545,26-05-20 14:11,76140,Refinance,TV,41012010331,70000,53,12,5468.11,0,Own,737,37.03,36,29-07-20,27-05-20,Male
552464,26-05-20 11:15,75080,Home Equity/Cash Back Refi,TV,41012010344,84000,68,20,5391.47,1606.4,Own,805,29.06,16,06-08-20,21-07-20,Male
529033,04-05-20 13:40,75032,Refinance,Repeat Client,41012010405,470200,47,16,11905,0,Own,738,78.36,44,29-07-20,04-06-20,Female
552727,26-05-20 16:19,75070,Home Equity/Cash Back Refi,Internet,41012010411,248800,53,14,7382.26,0,Own,673,80,40,,04-06-20,Female
461719,27-09-19 15:40,76001,Home Equity/Cash Back Refi,Repeat Client,41011912690,157500,70,16,3536.75,0,Own,663,75,35,,07-10-19,Male
461827,30-09-19 9:30,76020,Home Equity/Cash Back Refi,Internet,41011912725,151200,49,16,5833.33,0,Own,771,80,41,30-10-19,30-09-19,Female
460836,23-09-19 10:35,79912,Home Equity/Cash Back Refi,Internet,41011912766,72000,82,14,1930.95,0,Living Rent Free,691,63.15,36,,29-10-19,Female
461702,27-09-19 13:24,75080,Refinance,Internet,41011912823,385500,49,16,10862,1889.01,Own,761,90.7,37,,01-10-19,Male
462278,02-10-19 9:34,75229,Home Equity/Cash Back Refi,Internet,41011912906,220000,51,16,7854.13,0,Own,750,80,43,25-11-19,02-10-19,Male
462211,02-10-19 12:13,76131,Refinance,Repeat Client,41011912954,251500,56,16,7333.11,0,Own,690,79.84,43,,04-10-19,Male
462541,04-10-19 8:03,75126,Home Equity/Cash Back Refi,Internet,41011913013,174560,48,16,5713.07,1323,Own,791,74.91,31,26-11-19,07-10-19,Male
462839,07-10-19 15:16,77571,Home Equity/Cash Back Refi,Internet,41011913139,165600,42,16,11533.34,0,Own,761,80,23,20-11-19,09-10-19,Male
427187,24-07-19 8:47,75034,Refinance,Internet,41011913147,432000,44,18,15600,10533,Own,656,80,32,,07-10-19,Male
453466,05-09-19 12:31,78245,Refinance,Radio,41011913157,122500,67,12,6988,0,Own,587,70,45,29-02-20,04-11-19,Male
463354,09-10-19 10:54,75410,Home Equity/Cash Back Refi,Internet,41011913284,180000,73,16,2315,1588,Own,683,63.15,41,18-11-19,11-10-19,Male
463695,11-10-19 11:13,75440,Refinance,Radio,41011913409,284000,37,16,15000,0,Own,802,71,22,,11-10-19,Male
463246,08-10-19 15:10,76670,Home Equity/Cash Back Refi,Radio,41011913418,215000,77,14,22730.87,0,Own,752,24.29,22,13-02-20,06-11-19,Female
461969,30-09-19 12:34,75089,Home Equity/Cash Back Refi,Internet,41011913458,80000,67,14,3528.68,0,Own,742,32.38,47,25-11-19,15-10-19,Female
462469,03-10-19 12:41,75028,Refinance,Radio,41011913478,180000,48,14,6094.4,0,Own,789,63.6,40,27-11-19,22-10-19,Male
464126,15-10-19 10:52,76262,Refinance,Internet,41011913585,331740,43,16,12500,0,Own,767,59.23,26,,16-10-19,Male
463927,14-10-19 9:11,77084,Refinance,TV,41011913626,95000,50,16,2500,0,Own,637,57.57,37,,22-10-19,Female
464677,18-10-19 8:06,75418,Home Equity/Cash Back Refi,Internet,41011913628,160000,46,16,7291.7,0,Own,645,45.71,30,29-11-19,23-10-19,Male
464768,18-10-19 15:18,75087,Refinance,TV,41011913648,109200,63,16,3085.35,2104.5,Own,640,70,39,26-11-19,18-10-19,Female
464141,15-10-19 11:27,77075,Home Equity/Cash Back Refi,Radio,41011913720,125000,57,16,11465.35,0,Own,703,49.8,23,22-11-19,17-10-19,Male
464218,15-10-19 17:20,77449,Home Equity/Cash Back Refi,TV,41011913753,100000,64,16,6501,0,Own,547,74.07,16,,05-11-19,Male
464694,18-10-19 9:39,76006,Refinance,Repeat Client,41011913795,198750,48,16,6666.67,0,Own,631,75,35,27-11-19,18-10-19,Female
464735,18-10-19 13:27,76238,Home Equity/Cash Back Refi,Internet,41011913809,85000,54,0,3750,0,Own,642,44.73,32,,24-10-19,Female
433357,01-08-19 10:10,75065,Refinance,Radio,41011913822,300000,60,16,17765,0,Own,769,80,38,14-11-19,21-10-19,Male
464825,19-10-19 9:01,75104,Home Equity/Cash Back Refi,Radio,41011913823,160000,47,16,5753.33,0,Own,669,65.3,48,,21-10-19,Male
464051,15-10-19 8:17,75071,Home Equity/Cash Back Refi,Internet,41011913907,240000,48,16,5502.58,0,Own,758,80,48,,21-10-19,Female
465113,21-10-19 14:39,76053,Home Equity/Cash Back Refi,Internet,41011913916,120000,25,20,5170.26,0,Own,691,55.04,42,29-01-20,24-10-19,Male
463896,14-10-19 9:25,75126,Refinance,Radio,41011914001,152000,42,21,2495.22,0,Own,770,68.46,107,,23-10-19,Female
465478,23-10-19 10:10,75087,Refinance,TV,41011914003,231000,52,16,12737.87,0,Own,762,73.1,31,29-11-19,01-11-19,Male
464223,15-10-19 17:31,75457,Refinance,Internet,41011914021,434895,31,17,9441.66,0,Own,755,95,38,,23-10-19,Male
465143,21-10-19 15:52,76028,Home Equity/Cash Back Refi,TV,41011914076,192000,41,14,7300,0,Own,785,80,38,,24-10-19,Male
464311,16-10-19 9:36,75143,Refinance,TV,41011914082,249000,59,16,2406.83,0,Own,716,75.45,43,24-12-19,25-10-19,Male
463754,11-10-19 15:40,75244,Home Equity/Cash Back Refi,Internet,41011914085,260000,70,17,1365.5,6330,Own,723,50,42,30-11-19,24-10-19,Female
465579,23-10-19 17:03,75092,Refinance,Internet,41011914088,164000,47,16,6803.88,0,Own,696,80,44,,28-10-19,Female
432996,30-07-19 9:32,75150,Home Equity/Cash Back Refi,Radio,41011914106,130200,52,16,3253.53,2690.69,Own,633,70,37,26-12-19,24-10-19,Female
454841,20-08-20 8:45,75067,Home Equity/Cash Back Refi,Direct Mail,41012017416,97300,53,18,4857.5,0,Own,688,70,43,,20-08-20,Male
574072,20-08-20 10:46,75169,Refinance,Internet,41012017419,279000,38,14,8166.66,9000,Own,777,74.4,21,,20-08-20,Male
573537,20-08-20 10:08,75034,Refinance,Direct Mail,41012017445,222200,59,16,7951.23,0,Own,774,68.36,32,21-10-20,20-08-20,Female
574156,20-08-20 13:58,75071,Refinance,Internet,41012017450,182342,55,13,5400,970,Own,686,53.16,56,,20-08-20,Male
573802,19-08-20 11:58,75056,Refinance,Internet,41012017452,267000,31,18,6227.17,0,Own,781,72.16,37,22-10-20,21-08-20,Male
573468,18-08-20 11:32,76006,Home Equity/Cash Back Refi,Internet,41012017460,165000,68,12,5850,0,Own,788,61.11,28,21-10-20,27-08-20,Female
573330,18-08-20 8:04,75082,Refinance,Internet,41012017462,355000,29,16,5625,4199.42,Own,760,93.42,25,,21-08-20,Female
556328,10-06-20 8:08,76020,Home Equity/Cash Back Refi,Internet,41012017471,102550,50,12,6224.3,0,Own,637,41.02,27,,20-08-20,Male
572317,13-08-20 9:03,77833,Home Equity/Cash Back Refi,TV,41012017482,170000,54,14,2044.63,4130.53,Own,681,75.55,33,,25-08-20,Female
556168,14-08-20 13:54,75680,Refinance,Radio,41012017495,130000,42,14,3939,0,Own,643,40,43,,21-08-20,Male
573663,18-08-20 19:42,77573,Refinance,Internet,41012017499,358631,53,14,10208.33,5213,Own,760,77.12,24,,21-08-20,Male
574099,20-08-20 11:32,75071,Refinance,TV,41012017507,122137,43,16,13574.09,1363,Own,713,51.97,27,26-10-20,24-08-20,Male
529314,21-08-20 10:24,77441,Home Equity/Cash Back Refi,Internet,41012017516,383200,44,18,19047.86,0,Own,804,80,33,,24-08-20,Male
570104,04-08-20 8:57,76135,Refinance,Repeat Client,41012017523,273411,52,16,10458,12625,Own,719,90.83,24,14-10-20,24-08-20,Male
569409,31-07-20 13:11,75068,Refinance,TV,41012017532,160899,51,14,5809,0,Own,701,65.67,28,15-10-20,21-08-20,Female
574391,21-08-20 13:59,75901,Home Equity/Cash Back Refi,Internet,41012017544,177000,61,18,4657.66,0,Own,681,75,41,,26-08-20,Female
480705,04-02-20 9:06,75167,Home Equity/Cash Back Refi,Radio,4101202067,220000,39,20,9551.36,0,Own,657,75.86,44,12-03-20,04-02-20,Male
480333,03-02-20 8:19,78748,Home Equity/Cash Back Refi,Internet,4101202077,165000,42,18,7082.4,0,Own,613,56.89,43,,10-03-20,Male
479376,27-01-20 10:39,76034,Home Equity/Cash Back Refi,Internet,4101202089,435000,42,18,22083.33,0,Own,680,76.31,39,02-03-20,04-02-20,Male
480366,03-02-20 8:35,75189,Refinance,Internet,4101202096,250785,53,14,8739.07,0,Own,752,89.56,48,11-03-20,11-02-20,Male
480787,04-02-20 14:51,75104,Refinance,Internet,4101202115,120000,42,14,12103.17,3723.08,Own,629,60.91,33,28-02-20,05-02-20,Male
480878,05-02-20 8:11,76028,Refinance,Internet,4101202171,324582,52,12,5517.17,9375,Own,670,88.61,52,,06-02-20,Male
480902,05-02-20 10:23,77044,Refinance,Internet,4101202175,177141,58,18,11875.02,0,Own,678,72.59,29,,05-02-20,Male
480759,04-02-20 13:11,75068,Refinance,Internet,4101202192,165000,41,20,8000,0,Own,799,58.92,20,,05-02-20,Male
479959,30-01-20 10:43,75044,Refinance,Internet,4101202230,124800,46,14,5832.67,0,,700,78,44,,06-02-20,Female
476336,08-01-20 14:23,75068,Refinance,Internet,4101202257,253444,42,13,6495.92,4683.47,Own,781,75.65,26,29-02-20,07-02-20,Male
479474,27-01-20 17:09,75087,Refinance,Internet,4101202263,217700,59,15,9271.18,7768.78,Own,779,75.06,22,23-03-20,07-02-20,Male
480330,03-02-20 8:00,75032,Refinance,Internet,4101202282,358792,36,18,11666.65,0,Own,694,69.66,30,03-03-20,10-02-20,Male
481159,06-02-20 15:42,77406,Refinance,Internet,4101202314,179150,39,16,6500,0,Own,794,49.76,23,27-03-20,07-02-20,Male
471812,04-12-19 8:14,76034,Home Equity/Cash Back Refi,Internet,4101202331,400500,45,18,8818.24,0,Own,760,63.67,43,30-03-20,07-02-20,Male
481038,06-02-20 9:04,75034,Refinance,Internet,4101202337,316925,44,16,12480,11292.23,Own,779,50.7,31,25-03-20,07-02-20,Male
480861,05-02-20 8:07,77346,Refinance,TV,4101202345,110000,60,16,7500,0,Own,681,64.7,32,,07-02-20,Male
248724,11-02-20 9:58,76210,Home Equity/Cash Back Refi,Direct Mail,4101202390,192000,48,16,3815,4232,Own,689,76.8,39,16-03-20,10-02-20,Male
480796,04-02-20 15:33,78701,Refinance,Internet,4101202395,424500,69,18,11792.78,0,Own,800,45.49,44,,24-02-20,Male
481399,08-02-20 9:41,78628,Refinance,Internet,4101202425,204145,58,16,7733.33,0,Own,787,77.03,25,12-03-20,11-02-20,Male
480648,10-03-20 8:34,75070,Home Equity/Cash Back Refi,Internet,4101202442,70000,45,18,14204.86,0,,743,23.89,12,06-03-20,11-02-20,Male
405263,02-12-19 9:07,76086,Refinance,TV,41011916230,188000,60,13,5061.33,912,Own,782,79.66,42,10-01-20,06-12-19,Male
471658,03-12-19 8:30,79762,Refinance,Internet,41011916290,207950,31,16,4333,4333.33,Own,709,85.22,20,10-02-20,06-01-20,Not Furnished but Female best guess
471056,27-11-19 14:39,76182,Home Equity/Cash Back Refi,Internet,41011916365,228000,53,24,5422.53,0,Own,645,80,36,22-01-20,09-12-19,Female
468004,07-11-19 8:47,76073,Home Equity/Cash Back Refi,Radio,41011916388,238000,40,14,5416.66,5660.39,Own,714,79.33,27,31-01-20,10-12-19,Male
472254,06-12-19 10:52,75218,Refinance,Internet,41011916419,360000,53,18,14252.16,0,Own,646,77.41,33,,11-12-19,Male
415651,09-12-19 11:24,77581,Home Equity/Cash Back Refi,Internet,41011916425,235500,41,16,5750,0,Own,697,78.5,39,21-01-20,09-12-19,Female
